date,link,title
2023-03-05,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202303/t20230305_2164396.shtml,2023年3月5日新建商品房网签备案统计情况
2023-03-04,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202303/t20230304_2164232.shtml,2023年3月4日新建商品房网签备案统计情况
2023-03-03,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202303/t20230303_2164071.shtml,2023年3月3日新建商品房网签备案统计情况
2023-03-03,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202303/t20230303_2163619.shtml,2023年3月2日新建商品房网签备案统计情况
2023-03-02,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202303/t20230302_2162923.shtml,2023年3月1日新建商品房网签备案统计情况
2023-02-28,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230228_2161324.shtml,2023年2月28日新建商品房网签备案统计情况
2023-02-27,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230228_2160670.shtml,2023年2月27日新建商品房网签备案统计情况
2023-02-26,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230226_2159496.shtml,2023年2月26日新建商品房网签备案统计情况
2023-02-25,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230225_2159398.shtml,2023年2月25日新建商品房网签备案统计情况
2023-02-24,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230224_2159234.shtml,2023年2月24日新建商品房网签备案统计情况
2023-02-23,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230223_2158394.shtml,2023年2月23日新建商品房网签备案统计情况
2023-02-22,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230222_2157591.shtml,2023年2月22日新建商品房网签备案统计情况
2022-09-26,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220926_2047887.shtml,2022年9月26日新建商品房网签备案统计情况
2022-09-25,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220925_2047270.shtml,2022年9月25日新建商品房网签备案统计情况
2022-09-24,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220924_2047184.shtml,2022年9月24日新建商品房网签备案统计情况
2022-09-23,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220923_2047001.shtml,2022年9月23日新建商品房网签备案统计情况
2022-09-22,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220922_2045964.shtml,2022年9月22日新建商品房网签备案统计情况
2022-09-21,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220921_2045150.shtml,2022年9月21日新建商品房网签备案统计情况
2022-11-05,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202211/t20221105_2087561.shtml,2022年11月5日新建商品房网签备案统计情况
2022-11-04,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202211/t20221104_2084846.shtml,2022年11月4日新建商品房网签备案统计情况
2022-11-03,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202211/t20221103_2084086.shtml,2022年11月3日新建商品房网签备案统计情况
2022-11-02,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202211/t20221102_2080536.shtml,2022年11月2日新建商品房网签备案统计情况
2022-11-01,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202211/t20221101_2080008.shtml,2022年11月1日新建商品房网签备案统计情况
2022-10-31,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221031_2079431.shtml,2022年10月31日新建商品房网签备案统计情况
2022-10-30,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221030_2078525.shtml,2022年10月30日新建商品房网签备案统计情况
2023-02-21,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230221_2156903.shtml,2023年2月21日新建商品房网签备案统计情况
2023-02-20,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230220_2156333.shtml,2023年2月20日新建商品房网签备案统计情况
2023-02-19,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230219_2155661.shtml,2023年2月19日新建商品房网签备案统计情况
2023-02-18,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230218_2155529.shtml,2023年2月18日新建商品房网签备案统计情况
2023-02-17,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230217_2155362.shtml,2023年2月17日新建商品房网签备案统计情况
2023-02-16,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230216_2154539.shtml,2023年2月16日新建商品房网签备案统计情况
2023-02-15,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230215_2153649.shtml,2023年2月15日新建商品房网签备案统计情况
2023-02-14,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202302/t20230214_2152400.shtml,2023年2月14日新建商品房网签备案统计情况
2022-09-20,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220920_2044258.shtml,2022年9月20日新建商品房网签备案统计情况
2022-09-19,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220919_2043486.shtml,2022年9月19日新建商品房网签备案统计情况
2022-09-18,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220918_2042656.shtml,2022年9月18日新建商品房网签备案统计情况
2022-09-17,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220917_2042555.shtml,2022年9月17日新建商品房网签备案统计情况
2022-09-16,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220916_2042308.shtml,2022年9月16日新建商品房网签备案统计情况
2022-09-15,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220915_2041551.shtml,2022年9月15日新建商品房网签备案统计情况
2022-09-14,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220914_2040742.shtml,2022年9月14日新建商品房网签备案统计情况
2022-09-13,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220913_2039892.shtml,2022年9月13日新建商品房网签备案统计情况
2022-09-12,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220912_2039124.shtml,2022年9月12日新建商品房网签备案统计情况
2022-09-11,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220911_2039042.shtml,2022年9月11日新建商品房网签备案统计情况
2022-09-10,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220910_2038987.shtml,2022年9月10日新建商品房网签备案统计情况
2022-10-29,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221029_2078361.shtml,2022年10月29日新建商品房网签备案统计情况
2022-10-28,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221028_2077997.shtml,2022年10月28日新建商品房网签备案统计情况
2022-10-27,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221027_2074412.shtml,2022年10月27日新建商品房网签备案统计情况
2022-10-26,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221026_2071309.shtml,2022年10月26日新建商品房网签备案统计情况
2022-10-25,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221025_2067372.shtml,2022年10月25日新建商品房网签备案统计情况
2022-10-24,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221024_2066207.shtml,2022年10月24日新建商品房网签备案统计情况
2022-10-23,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221023_2065153.shtml,2022年10月23日新建商品房网签备案统计情况
2022-10-22,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221022_2064774.shtml,2022年10月22日新建商品房网签备案统计情况
2022-10-21,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221021_2064438.shtml,2022年10月21日新建商品房网签备案统计情况
2022-10-20,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221020_2063274.shtml,2022年10月20日新建商品房网签备案统计情况
2022-10-19,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221019_2062436.shtml,2022年10月19日新建商品房网签备案统计情况
2022-10-18,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221018_2061466.shtml,2022年10月18日新建商品房网签备案统计情况
2022-10-17,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202210/t20221017_2060097.shtml,2022年10月17日新建商品房网签备案统计情况
2022-09-09,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220909_2038806.shtml,2022年9月9日新建商品房网签备案统计情况
2022-09-08,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220908_2038058.shtml,2022年9月8日新建商品房网签备案统计情况
2022-09-07,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220907_2037376.shtml,2022年9月7日新建商品房网签备案统计情况
2023-01-04,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202301/t20230104_2124558.shtml,2023年1月4日新建商品房网签备案统计情况
2023-01-03,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202301/t20230103_2123869.shtml,2023年1月3日新建商品房网签备案统计情况
2023-01-02,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202301/t20230102_2123128.shtml,2023年1月2日新建商品房网签备案统计情况
2023-01-01,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202301/t20230101_2123032.shtml,2023年1月1日新建商品房网签备案统计情况
2022-12-31,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221231_2122952.shtml,2022年12月31日新建商品房网签备案统计情况
2022-12-30,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221230_2122806.shtml,2022年12月30日新建商品房网签备案统计情况
2022-12-29,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221229_2121886.shtml,2022年12月29日新建商品房网签备案统计情况
2022-12-28,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221228_2121156.shtml,2022年12月28日新建商品房网签备案统计情况
2022-12-27,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221227_2120430.shtml,2022年12月27日新建商品房网签备案统计情况
2022-12-26,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221226_2119799.shtml,2022年12月26日新建商品房网签备案统计情况
2022-09-06,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220906_2036696.shtml,2022年9月6日新建商品房网签备案统计情况
2022-09-05,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220905_2035903.shtml,2022年9月5日新建商品房网签备案统计情况
2022-09-04,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220904_2035211.shtml,2022年9月4日新建商品房网签备案统计情况
2022-09-03,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220903_2035062.shtml,2022年9月3日新建商品房网签备案统计情况
2022-09-02,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220902_2034796.shtml,2022年9月2日新建商品房网签备案统计情况
2022-09-01,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202209/t20220901_2034085.shtml,2022年9月1日新建商品房网签备案统计情况
2022-08-31,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220831_2033539.shtml,2022年8月31日新建商品房网签备案统计情况
2022-08-30,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220830_2032631.shtml,2022年8月30日新建商品房网签备案统计情况
2022-08-29,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220829_2031728.shtml,2022年8月29日新建商品房网签备案统计情况
2022-08-28,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220828_2031133.shtml,2022年8月28日新建商品房网签备案统计情况
2022-08-27,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220828_2031118.shtml,2022年8月27日新建商品房网签备案统计情况
2022-08-26,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220826_2030671.shtml,2022年8月26日新建商品房网签备案统计情况
2022-08-25,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220825_2029692.shtml,2022年8月25日新建商品房网签备案统计情况
2022-08-24,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220824_2029084.shtml,2022年8月24日新建商品房网签备案统计情况
2022-08-23,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220823_2028508.shtml,2022年8月23日新建商品房网签备案统计情况
2022-07-28,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220728_2014600.shtml,2022年7月28日新建商品房网签备案统计情况
2022-07-27,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220727_2013996.shtml,2022年7月27日新建商品房网签备案统计情况
2022-07-26,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220726_2013075.shtml,2022年7月26日新建商品房网签备案统计情况
2022-07-25,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220725_2012409.shtml,2022年7月25日新建商品房网签备案统计情况
2022-07-24,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220724_2011713.shtml,2022年7月24日新建商品房网签备案统计情况
2022-07-23,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220723_2011650.shtml,2022年7月23日新建商品房网签备案统计情况
2022-07-22,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220722_2011419.shtml,2022年7月22日新建商品房网签备案统计情况
2022-07-21,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220721_2010628.shtml,2022年7月21日新建商品房网签备案统计情况
2022-07-20,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220720_2009962.shtml,2022年7月20日新建商品房网签备案统计情况
2022-07-19,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220719_2009291.shtml,2022年7月19日新建商品房网签备案统计情况
2022-07-18,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220718_2008740.shtml,2022年7月18日新建商品房网签备案统计情况
2022-07-17,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220717_2007988.shtml,2022年7月17日新建商品房网签备案统计情况
2022-12-25,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221225_2119040.shtml,2022年12月25日新建商品房网签备案统计情况
2022-12-24,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221224_2118936.shtml,2022年12月24日新建商品房网签备案统计情况
2022-12-23,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221223_2118771.shtml,2022年12月23日新建商品房网签备案统计情况
2022-12-22,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221222_2118239.shtml,2022年12月22日新建商品房网签备案统计情况
2022-12-21,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221221_2117669.shtml,2022年12月21日新建商品房网签备案统计情况
2022-12-20,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221220_2117097.shtml,2022年12月20日新建商品房网签备案统计情况
2022-12-19,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221219_2116681.shtml,2022年12月19日新建商品房网签备案统计情况
2022-12-18,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221218_2116288.shtml,2022年12月18日新建商品房网签备案统计情况
2022-12-17,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221217_2116194.shtml,2022年12月17日新建商品房网签备案统计情况
2022-12-16,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202212/t20221216_2116043.shtml,2022年12月16日新建商品房网签备案统计情况
2022-08-22,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220822_2027507.shtml,2022年8月22日新建商品房网签备案统计情况
2022-08-21,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220821_2026839.shtml,2022年8月21日新建商品房网签备案统计情况
2022-08-20,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220820_2026786.shtml,2022年8月20日新建商品房网签备案统计情况
2022-08-19,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220819_2026552.shtml,2022年8月19日新建商品房网签备案统计情况
2022-08-18,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202208/t20220818_2025807.shtml,2022年8月18日新建商品房网签备案统计情况
2022-07-16,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220716_2007890.shtml,2022年7月16日新建商品房网签备案统计情况
2022-07-15,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220715_2007451.shtml,2022年7月15日新建商品房网签备案统计情况
2022-07-14,http://fgj.wuhan.gov.cn/xxgk/xxgkml/sjfb/mrxjspfcjtjqk/202207/t20220714_2006558.shtml,2022年7月14日新建商品房网签备案统计情况
