date,house,housecode,link,price,region,size,title
2023-03-09,布吉大芬,105112629989,https://sz.lianjia.com/ershoufang/105112629989.html,437.0,康达尔花园五期蝴蝶堡 ,90.87,地铁公园家门口，满五年红本手，户型方正业主诚心出售
2023-03-09,南山中心,105112787986,https://sz.lianjia.com/ershoufang/105112787986.html,346.0,海王大厦 ,87.81,此房是住宅，满五年，红本在手，诚心卖！
2023-03-09,布吉水径,105112777948,https://sz.lianjia.com/ershoufang/105112777948.html,433.0,尚水天成 ,79.39,满五唯一 水径地铁口350米 业主诚意出售 交通方便
2023-03-09,桃源居,105112875645,https://sz.lianjia.com/ershoufang/105112875645.html,269.0,桃源居十二区 ,55.98,桃源居 低总价 实用两房  急 卖
2023-03-09,公明,105112743509,https://sz.lianjia.com/ershoufang/105112743509.html,464.0,龙光玖龙台 ,89.35,双地铁之上 楼下万达蓝鲸 中高楼层 小区中间朝南向
2023-03-09,梅林,105112791595,https://sz.lianjia.com/ershoufang/105112791595.html,618.0,华茂苑 ,99.21,华茂苑端户南北通大三房，中间楼层，业主诚心卖
2023-03-09,东门,105112828066,https://sz.lianjia.com/ershoufang/105112828066.html,493.0,南海中心 ,106.04,南海中心 3室1厅 西南
2023-03-09,翻身,105112867757,https://sz.lianjia.com/ershoufang/105112867757.html,346.0,卡罗社区 ,46.03,卡罗很笋的一房一厅 满五 唯一 红本
2023-03-09,新洲,105112778423,https://sz.lianjia.com/ershoufang/105112778423.html,544.0,星河雅居 ,83.56,星河品牌物管南向3房高层景观视野好满5年唯一厅出阳台
2023-03-09,布吉关,105112821061,https://sz.lianjia.com/ershoufang/105112821061.html,540.0,佳兆业可园六期 ,110.12,佳兆业可园六期 3室1厅 东北
2023-03-09,西乡,105112832775,https://sz.lianjia.com/ershoufang/105112832775.html,378.0,颐合花园 ,87.69,满五年唯一  业主诚心出售 住家精装修 有露台
2023-03-09,龙岗宝荷,105112768396,https://sz.lianjia.com/ershoufang/105112768396.html,318.0,振业天峦 ,88.89,天峦客厅出阳台，看日落日出，生活带风景，有三餐四季
2023-03-09,西乡,105112840931,https://sz.lianjia.com/ershoufang/105112840931.html,513.0,富通蟠龙居 ,89.91,1房子满五年税费少，带70平米露台，正规3房1卫
2023-03-09,上步,105112758262,https://sz.lianjia.com/ershoufang/105112758262.html,487.0,台湾花园 ,113.08,此房满五唯一，高楼层，东南朝向，采光通风、视野好
2023-03-09,布吉大芬,105112832387,https://sz.lianjia.com/ershoufang/105112832387.html,382.0,桂芳园五期 ,89.01,桂芳园五期  满五年红本  精装  双卫  安静住家
2023-03-09,布吉关,105112838651,https://sz.lianjia.com/ershoufang/105112838651.html,450.0,信义假日名城六期溢芳园 ,100.0,业主自己住，装修保养号，满五年唯一，红本。
2023-03-09,龙华中心,105112799217,https://sz.lianjia.com/ershoufang/105112799217.html,798.0,玺园 ,88.46,全新精装上叠4房 拎包入住 环境优美 得房率高
2023-03-09,红山,105112868537,https://sz.lianjia.com/ershoufang/105112868537.html,343.0,金地上塘道二期 ,51.46,居中高层实用两房 满五唯一全南向
2023-03-09,前海,105112857372,https://sz.lianjia.com/ershoufang/105112857372.html,515.0,诺德假日花园 ,48.55,诺德假日花园，精装小两房，满五年唯一。
2023-03-09,前海,105112807959,https://sz.lianjia.com/ershoufang/105112807959.html,748.0,鼎太风华七期 ,75.97,前海大两房 高层双阳台 满五税少
2023-03-09,红山,105112879369,https://sz.lianjia.com/ershoufang/105112879369.html,343.0,金地上塘道二期 ,51.44,此房满五年，朝南向看花园安静，户型方正实用
2023-03-09,布吉街,105112853565,https://sz.lianjia.com/ershoufang/105112853565.html,292.0,龙岭山庄 ,81.67,龙岭山庄 3室2厅 南 北
2023-03-09,石厦,105107933291,https://sz.lianjia.com/ershoufang/105107933291.html,1111.0,益田村 ,149.32,南向电梯5房户型，满五年红本，有钥匙随时看房
2023-03-09,沙头角,105110592439,https://sz.lianjia.com/ershoufang/105110592439.html,279.0,东部翠海轩 ,64.88,翠海轩 东南向三房 满五年唯一可免个税 空置专卖
2023-03-09,南山中心,105110656436,https://sz.lianjia.com/ershoufang/105110656436.html,1330.0,现代城华庭 ,242.82,南山地铁口 低于指导价  一本证  满5年唯一红本
2023-03-09,公明,105107705205,https://sz.lianjia.com/ershoufang/105107705205.html,438.0,光明1号 ,89.33,此房满五唯一，采光通透.业主诚心出售
2023-03-09,春风路,105112897770,https://sz.lianjia.com/ershoufang/105112897770.html,625.0,向西雍睦豪庭 ,89.78,花园小区，19年次新房，双地铁口物业，业主诚心放卖
2023-03-09,前海,105110254210,https://sz.lianjia.com/ershoufang/105110254210.html,853.0,阳光棕榈园三期 ,104.5,"阳光棕榈园小区绿化67%，得房率86.6%,户型通透1梯2户"
2023-03-09,前海,105106362238,https://sz.lianjia.com/ershoufang/105106362238.html,785.0,星海名城二期八组团 ,106.2,前海自贸区  地铁一号线  星海名城朝南三房花园中间
2023-03-09,坂田,105112295445,https://sz.lianjia.com/ershoufang/105112295445.html,526.0,万科第五园二期 ,105.18,万科南北向三阳台居家三房，满五唯一，诚售
2023-03-09,龙华中心,105109599698,https://sz.lianjia.com/ershoufang/105109599698.html,881.0,鸿荣源·壹城中心第九区 ,129.42,龙华区单证大五房 户型方正南北双向对流 业主诚售
2023-03-09,深圳湾,105105526607,https://sz.lianjia.com/ershoufang/105105526607.html,888.0,阳光海滨花园 ,86.13,阳光海滨花园，前排海景、东南阳光、全新装修拎包住
2023-03-09,后海,105111034350,https://sz.lianjia.com/ershoufang/105111034350.html,768.0,观海台 ,83.47,满五年不唯一，东向，带30平露台，诚心出售
2023-03-09,车公庙,105112906214,https://sz.lianjia.com/ershoufang/105112906214.html,679.0,都市花园 ,94.1,房子满五年，红本在手，税费少，业主诚心卖，使用率高
2023-03-09,坂田,105112795308,https://sz.lianjia.com/ershoufang/105112795308.html,596.0,万科第五园一期 ,104.58,坂银隧道首站 第五园精装朝南户型 位置安静
2023-03-09,坪山,105112444948,https://sz.lianjia.com/ershoufang/105112444948.html,310.0,京基御景印象三期 ,88.56,业主诚心出售  满五唯一 红本在手 中间位置 坐北朝南
2023-03-09,坪山,105111441589,https://sz.lianjia.com/ershoufang/105111441589.html,363.0,深城投中心公馆 ,86.27,满五唯一税费少，看花园采光好，业主诚心出，随时可看
2023-03-09,前海,105109786113,https://sz.lianjia.com/ershoufang/105109786113.html,933.0,阳光棕榈园三期 ,114.27,阳光棕榈园 精装大三房 高楼层采光通风好 带固定车位
2023-03-09,坂田,105110249211,https://sz.lianjia.com/ershoufang/105110249211.html,839.0,万科第五园三期 ,145.61,第五园叠墅一楼 带花园和地下室 位置安静！万科大社区
2023-03-09,布吉街,105111968030,https://sz.lianjia.com/ershoufang/105111968030.html,414.0,花语岸 ,88.63,花语岸高层 三居室 满五年 朝南向
2023-03-09,龙岗中心城,105112794901,https://sz.lianjia.com/ershoufang/105112794901.html,373.0,中央悦城 ,124.15,此房南北通，采光通风好，满五税少，精装修，居家好房
2023-03-09,南头,105110568101,https://sz.lianjia.com/ershoufang/105110568101.html,1168.0,绿茵丰和家园 ,112.26,顶楼复式5房!南北向带50平顶楼花园，满五年红本
2023-03-09,龙岗中心城,105112130475,https://sz.lianjia.com/ershoufang/105112130475.html,360.0,城龙花园 ,105.41,城龙花园3+1房，南北通透楼层好，采光充足，随时看
2023-03-09,南山中心,105112859354,https://sz.lianjia.com/ershoufang/105112859354.html,520.0,时代骄子大厦 ,78.95,房子满五唯一税费少，交通便利诚心卖
2023-03-09,红山,105112846238,https://sz.lianjia.com/ershoufang/105112846238.html,165.0,龙光玖钻 ,39.7,龙光玖钻 2室1厅 西
2023-03-09,上塘,105111462463,https://sz.lianjia.com/ershoufang/105111462463.html,606.0,港铁天颂 ,88.46,B区接近指导价 位置安静 东南朝向
2023-03-09,布吉大芬,105111234882,https://sz.lianjia.com/ershoufang/105111234882.html,390.0,桂芳园五期 ,90.87,东南向看山景，三卧朝南，双阳台大客厅，满五无抵押
2023-03-09,龙岗中心城,105106068535,https://sz.lianjia.com/ershoufang/105106068535.html,195.0,万科天誉二期 ,66.39,万科天誉精装两房，中间楼层，东南向，业主诚心出售
2023-03-09,福永,105112043790,https://sz.lianjia.com/ershoufang/105112043790.html,256.0,福永花园 ,67.15,12号地铁口怀德站旁 小三房 刚需人群的选择
2023-03-09,大运新城,105105840093,https://sz.lianjia.com/ershoufang/105105840093.html,455.0,京基御景中央 ,86.31,正南向 三房 业主诚心出售 户型方正 钥匙看房
2023-03-09,盐田港,105109060207,https://sz.lianjia.com/ershoufang/105109060207.html,400.0,金港盛世华庭 ,95.68,新装修，保养好，南北朝向，客厅出大阳台，纯地铁物业
2023-03-09,龙华中心,105109644152,https://sz.lianjia.com/ershoufang/105109644152.html,484.0,鸿荣源·壹城中心第五区 ,71.17,壹城精装修，业主诚心出售，满五年！
2023-03-09,深圳湾,105112508493,https://sz.lianjia.com/ershoufang/105112508493.html,1163.0,太古城南 ,88.04,东南向正出阳台，景观好，户型方正 海景房
2023-03-09,福田保税区,105112634197,https://sz.lianjia.com/ershoufang/105112634197.html,370.0,城市3米6公寓 ,54.69,此房满五唯一，中楼层，空置中有钥匙看房方便，地铁口
2023-03-09,福田中心,105112679972,https://sz.lianjia.com/ershoufang/105112679972.html,769.0,黄埔雅苑三期 ,82.59,黄埔三期面积大两房，安静，看花园，车位充足
2023-03-09,地王,105112632907,https://sz.lianjia.com/ershoufang/105112632907.html,459.0,和平广场 ,83.54,和平广场 4室1厅 东南
2023-03-09,碧海,105112706187,https://sz.lianjia.com/ershoufang/105112706187.html,470.0,宝和苑 ,59.47,高层两房 户型方正业主诚心出售  满五唯一红本在手
2023-03-09,新安,105112613347,https://sz.lianjia.com/ershoufang/105112613347.html,228.0,TATA公寓 ,27.13,低楼层，红本在手边，诚意出售。
2023-03-09,皇岗,105112697693,https://sz.lianjia.com/ershoufang/105112697693.html,459.0,御庭园 ,72.4,房子满 五年唯一红本在手税费少近地铁有一个大花园
2023-03-09,布吉关,105112752208,https://sz.lianjia.com/ershoufang/105112752208.html,290.0,荣超花园 ,75.8,荣C花园朝南看花园，满五唯一，税费少，价格便宜
2023-03-09,民治,105112726445,https://sz.lianjia.com/ershoufang/105112726445.html,384.0,世纪春城一期 ,74.52,世纪春城新上两房 近指导价 红本在手税费少
2023-03-09,布吉大芬,105112915198,https://sz.lianjia.com/ershoufang/105112915198.html,488.0,和谐家园 ,87.69,"和谐家园 高拓 大四房，业主诚心出售,满五年 红本"
2023-03-09,前海,105111943644,https://sz.lianjia.com/ershoufang/105111943644.html,753.0,阳光花地苑 ,74.65,通风采光好 户型方正 装修保养不错
2023-03-09,前海,105108757058,https://sz.lianjia.com/ershoufang/105108757058.html,608.0,太子山庄 ,85.22,此房居家很不错，业主自住，改三房。
2023-03-09,南山中心,105110897912,https://sz.lianjia.com/ershoufang/105110897912.html,680.0,南光城市花园 ,85.03,公寓|3地铁口 ，精装三房 高楼好 采光充足
2023-03-09,西乡,105112678299,https://sz.lianjia.com/ershoufang/105112678299.html,718.0,中熙香缇湾 ,89.72,端头位89平复式，大四房，带60平院子，带大阳台。
2023-03-09,龙岗宝荷,105112669117,https://sz.lianjia.com/ershoufang/105112669117.html,308.0,振业峦山谷 ,89.76,标准三房看花园，满五年唯一，价格优惠
2023-03-09,南头,105112561082,https://sz.lianjia.com/ershoufang/105112561082.html,719.0,缤纷年华 ,69.12,厅+卧室双出阳台 全落地窗采光佳 23年4月可用 价优质
2023-03-09,万象城,105112633392,https://sz.lianjia.com/ershoufang/105112633392.html,466.0,都市名园 ,85.15,万象城上盖精装3房，方正采光好
2023-03-09,坂田,105112584701,https://sz.lianjia.com/ershoufang/105112584701.html,693.0,龙岸花园一期 ,123.73,龙岸花园一期 4室2厅 南
2023-03-09,宝安中心,105112632747,https://sz.lianjia.com/ershoufang/105112632747.html,657.0,西城上筑花园 ,74.22,鸿荣源物业 双地铁口 满五唯一 经典2+1户型 海天
2023-03-09,新安,105112717716,https://sz.lianjia.com/ershoufang/105112717716.html,633.0,创业二村 ,97.37,"大花园社区，证满五年，中间楼层,住家舒适"
2023-03-09,西丽,105112592783,https://sz.lianjia.com/ershoufang/105112592783.html,645.0,桃源村三期 ,89.25,桃源村三期 3室2厅 西南
2023-03-09,碧海,105112610018,https://sz.lianjia.com/ershoufang/105112610018.html,690.0,松茂御龙湾 ,89.57,地铁口次新小区，朝向看花园，诚心出售！
2023-03-09,梅林,105112619161,https://sz.lianjia.com/ershoufang/105112619161.html,785.0,花里林居 ,94.85,满五年小高层，三地铁，精装修诚心出售
2023-03-09,宝安中心,105112629345,https://sz.lianjia.com/ershoufang/105112629345.html,909.0,西城上筑花园 ,102.75,西城上筑：双地铁口3房2卫。看花园安静。满五 海天
2023-03-09,横岗,105112672501,https://sz.lianjia.com/ershoufang/105112672501.html,354.0,麟恒中心广场一期 ,70.66,此房满五唯一红本 自住精装 小区自带幼儿园和沃尔玛
2023-03-09,坂田,105112683723,https://sz.lianjia.com/ershoufang/105112683723.html,654.0,万科第五园三期 ,113.53,此房满五年，电梯大平层5房 。户型格局好
2023-03-09,前海,105112732553,https://sz.lianjia.com/ershoufang/105112732553.html,937.0,阳光棕榈园二期 ,119.74,近前海万象，前海品质社区，棕榈园南向三房满五年唯一
2023-03-09,布吉南岭,105112725342,https://sz.lianjia.com/ershoufang/105112725342.html,408.0,万科公园6号 ,86.74,公园里四期标准三房，满五一，扲包即住，诚心出售
2023-03-09,丹竹头,105112617096,https://sz.lianjia.com/ershoufang/105112617096.html,225.0,南和花园 ,80.68,满五年红本唯一税费少 看房子方便业主诚心卖！
2023-03-09,上塘,105112722457,https://sz.lianjia.com/ershoufang/105112722457.html,625.0,潜龙曼海宁花园南区 ,87.51,曼海宁3房2卫 户型方正 南北通风 满5税少 业主自赎楼
2023-03-09,笋岗,105112632083,https://sz.lianjia.com/ershoufang/105112632083.html,646.0,嘉宝田花园 ,93.11,正南朝向，看花园全景 住家温馨舒适
2023-03-09,地王,105112752141,https://sz.lianjia.com/ershoufang/105112752141.html,427.0,桂花大厦 ,100.06,此房满五年，税费少，住家舒适，看房方便
